"ANO","NIVEL","CODMUNRES","POPRE_T","POPRC_T","POPRC_M","POPRC_F","POPRC_15","POPRC_15_49","POPRC_50","POPRC_F_15","POPRC_F_15_49","POPRC_F_50","IDHM_A","IDHM_CA","IDHM_CA_M","IDHM_CA_F","TN","TNRC","TNRCR","TGI_15","TGI_15_19","TGI_20_24","TGI_25_29","TGI_30_34","TGI_35_39","TGI_40_44","TGI_45_49","TGI_50","TGIF","IM_P25","IM_P50","IM_P75","IM_MD","IM_DP","EM_S","EM_FI","EM_FII","EM_M","EM_SI","EM_SC","TGRC_B","TGRC_PT","TGRC_A","TGRC_PD","TGRC_I","TGSC","TGCC","TGPRI","TGNPRI","TGU","TGG","TGD_22","TGD_22_27","TGD_28_31","TGD_32_36","TGD_37_41","TGD_42","TGD_PRT","TGD_AT","TGD_PST","DG_P25","DG_P50","DG_P75","DG_MD","DG_DP","TKC_NR","TKC_ID","TKC_IT","TKC_AD","TKC_MAD","TGPRG_S","TGPRG_N","TPV","TPC","TRAP_C","TRAP_P","TRAP_T","TGROB_1","TGROB_2","TGROB_3","TGROB_4","TGROB_5","TGROB_6","TGROB_7","TGROB_8","TGROB_9","TGROB_10","TNLOC_H","TNLOC_ES","TNLOC_D","TNLOC_O","TNLOC_AI","TRS_M","TRS_F","TRRC_B","TRRC_PT","TRRC_A","TRRC_PD","TRRC_I","TRP_BP","TRP_N","TRP_M","PESO_P25","PESO_P50","PESO_P75","PESO_MD","PESO_DP","TRPIG_P","TRPIG_A","TRPIG_G","TRAPG5_B","TRAPG5_N","APG5_MD","APG5_DP","TRAC","TRSAC","TO","TORC","TORCR","TO_NN","TO_N","TO_CB_I","TO_CB_N","TO_CB_C","TO_CB_R","TO_CB_O","TO_M","TO_F","TO_F_IF","TO_FT","TO_NT","TO_NT_P","TO_NT_T","TO_PNT","TO_MT_G","TONT_B","TONT_PT","TONT_A","TONT_PD","TONT_I","TO_MT","TO_MT_DG","TO_MT_PT","TO_MT_AB","TO_MT_42","TO_MT_43","TO_MT_P","TO_MT_P_I","TO_MT_P_ES","TO_MT_P_EFI","TO_MT_P_EFII","TO_MT_P_EM","TO_MT_P_ESI","TO_MT_P_ESC","POPR_RA","POPR_RE","TFG","TMG","RMM","TMM","TMM_P","TMN","TMN_P","TMN_T","TMI"
2015,"MUNICIPIO","1713700",2231,2085,1120,965,558,1074,453,271,515,179,"0,62","0,699","0,664","0,724",38,0,36,1,7,15,8,4,3,0,0,0,37,20.25,23.5,25.75,23.89,5.9,0,0,0,0,2,1,3,2,0,33,0,8,30,9,29,38,0,0,0,1,4,30,3,5,30,3,38,39,40,38.61,2.54,0,11,2,5,19,38,0,21,0,38,0,0,7,1,12,2,11,0,0,0,0,5,0,0,0,0,0,21,17,0,0,0,0,0,2,33,3,3070,3369,3655,3310.42,602.9,1,31,5,0,38,9.71,0.46,0,38,17,0,0,7,10,1,1,4,1,3,10,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,685,NA,73.7864077669903,7.61990138951143,2631.57894736842,194.174757281553,194.174757281553,0,0,0,0
2015,"MUNICIPIO","1713809",6362,5740,2991,2749,1783,3017,940,878,1429,442,"0,628","0,699","0,664","0,724",71,0,59,0,20,20,22,8,0,1,0,0,71,19,23,27,23.62,5.26,0,0,0,0,2,8,12,1,0,57,0,38,32,26,45,69,2,0,0,1,6,60,3,7,60,3,38,39,40,38.8,2.2,0,15,12,8,33,71,0,40,0,65,2,0,12,10,20,9,7,0,1,2,0,5,0,0,0,0,0,36,35,0,0,0,0,0,5,57,9,2915,3250,3700,3305.99,573.52,5,48,15,0,71,9.38,0.7,0,68,20,0,0,5,15,1,2,4,2,6,13,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3962,NA,49.6850944716585,3.14366551398931,0,0,0,0,0,0,0
2015,"MUNICIPIO","1713957",3433,3152,1657,1495,1010,1565,577,499,733,263,"0,596","0,699","0,664","0,724",46,0,46,3,13,12,8,7,3,0,0,0,43,18.25,22,27.75,23.65,6.9,0,0,0,0,2,4,5,5,0,36,0,35,11,20,26,46,0,0,0,0,1,45,0,1,45,0,38,39,39,38.78,1.03,0,6,2,6,32,46,0,25,0,45,1,0,7,12,12,5,8,0,1,0,0,1,0,0,0,0,0,23,23,0,0,0,0,0,1,44,1,2790,3230,3553.75,3219.46,472.15,6,37,3,0,46,9.13,0.65,2,44,18,0,0,1,17,0,1,6,2,8,7,11,0,0,2,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1939,NA,62.7557980900409,5.24322749781532,0,0,0,43.4782608695652,21.7391304347826,21.7391304347826,65.2173913043478
2015,"MUNICIPIO","1714203",9291,9000,4596,4404,2592,4661,1747,1265,2271,868,"0,73","0,699","0,664","0,724",127,0,105,1,34,33,24,25,6,4,0,0,126,19,24,30.5,24.84,6.9,1,0,0,0,6,11,5,22,0,96,2,62,65,47,80,126,1,0,2,0,8,102,10,10,102,10,38,39,40,38.83,2.52,0,41,1,10,69,120,7,72,0,123,4,0,21,20,29,22,16,0,4,1,0,10,0,0,0,0,0,56,71,0,0,0,0,0,10,111,6,2892.5,3150,3495,3160.51,577.67,11,92,12,1,126,9.66,0.73,1,122,54,0,0,5,49,3,9,14,9,14,31,23,5,0,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482,NA,55.9225011008366,5.81207620277688,0,0,0,15.748031496063,15.748031496063,0,39.3700787401575
2015,"MUNICIPIO","1714203",9291,9000,4596,4404,2592,4661,1747,1265,2271,868,"0,673","0,699","0,664","0,724",127,0,105,1,34,33,24,25,6,4,0,0,126,19,24,30.5,24.84,6.9,1,0,0,0,6,11,5,22,0,96,2,62,65,47,80,126,1,0,2,0,8,102,10,10,102,10,38,39,40,38.83,2.52,0,41,1,10,69,120,7,72,0,123,4,0,21,20,29,22,16,0,4,1,0,10,0,0,0,0,0,56,71,0,0,0,0,0,10,111,6,2892.5,3150,3495,3160.51,577.67,11,92,12,1,126,9.66,0.73,1,122,54,0,0,5,49,3,9,14,9,14,31,23,5,0,2,2,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482,NA,55.9225011008366,5.81207620277688,0,0,0,15.748031496063,15.748031496063,0,39.3700787401575
2015,"MUNICIPIO","1714302",4177,4386,2262,2124,1279,2177,930,604,1055,465,"0,643","0,699","0,664","0,724",47,0,43,0,12,18,8,5,4,0,0,0,47,19.5,23,27.5,24.04,6.22,0,0,0,0,1,4,3,0,0,43,0,28,19,18,29,47,0,0,0,0,3,40,3,3,40,3,38,39,40,38.91,1.77,0,9,0,10,26,46,1,26,0,43,3,0,10,6,10,6,8,0,3,0,0,3,0,0,0,0,0,24,23,0,0,0,0,0,3,39,5,3000,3175,3490,3192.36,591.49,4,35,5,0,45,9.13,0.81,2,44,17,0,0,3,14,0,3,5,0,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177,NA,44.5497630331754,4.06990663155375,0,0,0,0,0,0,0
2015,"MUNICIPIO","1714302",4177,4386,2262,2124,1279,2177,930,604,1055,465,"0,641","0,699","0,664","0,724",47,0,43,0,12,18,8,5,4,0,0,0,47,19.5,23,27.5,24.04,6.22,0,0,0,0,1,4,3,0,0,43,0,28,19,18,29,47,0,0,0,0,3,40,3,3,40,3,38,39,40,38.91,1.77,0,9,0,10,26,46,1,26,0,43,3,0,10,6,10,6,8,0,3,0,0,3,0,0,0,0,0,24,23,0,0,0,0,0,3,39,5,3000,3175,3490,3192.36,591.49,4,35,5,0,45,9.13,0.81,2,44,17,0,0,3,14,0,3,5,0,6,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4177,NA,44.5497630331754,4.06990663155375,0,0,0,0,0,0,0
2015,"MUNICIPIO","1714880",11513,10686,5576,5110,3255,5498,1933,1574,2648,888,"0,573","0,699","0,664","0,724",219,0,206,7,47,64,55,27,15,4,0,0,212,20,24,29,24.47,6.36,2,0,0,0,11,20,15,7,0,195,1,149,70,77,142,213,6,0,1,1,16,198,3,18,198,3,38,39,40,38.79,1.82,0,43,27,43,105,217,2,122,0,210,7,0,36,31,63,34,33,1,2,6,0,11,0,0,0,0,0,127,92,0,0,0,0,0,16,187,16,2977.5,3285,3592.5,3267.81,513.34,11,174,28,2,213,9.16,0.76,5,214,64,0,0,15,49,0,7,21,3,18,34,30,6,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9982,NA,82.7039274924471,5.55893337965778,0,0,0,9.1324200913242,9.1324200913242,0,9.1324200913242
2015,"MUNICIPIO","1714880",11513,10686,5576,5110,3255,5498,1933,1574,2648,888,"0,625","0,699","0,664","0,724",219,0,206,7,47,64,55,27,15,4,0,0,212,20,24,29,24.47,6.36,2,0,0,0,11,20,15,7,0,195,1,149,70,77,142,213,6,0,1,1,16,198,3,18,198,3,38,39,40,38.79,1.82,0,43,27,43,105,217,2,122,0,210,7,0,36,31,63,34,33,1,2,6,0,11,0,0,0,0,0,127,92,0,0,0,0,0,16,187,16,2977.5,3285,3592.5,3267.81,513.34,11,174,28,2,213,9.16,0.76,5,214,64,0,0,15,49,0,7,21,3,18,34,30,6,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9982,NA,82.7039274924471,5.55893337965778,0,0,0,9.1324200913242,9.1324200913242,0,9.1324200913242
2015,"MUNICIPIO","1714880",11513,10686,5576,5110,3255,5498,1933,1574,2648,888,"0,631","0,699","0,664","0,724",219,0,206,7,47,64,55,27,15,4,0,0,212,20,24,29,24.47,6.36,2,0,0,0,11,20,15,7,0,195,1,149,70,77,142,213,6,0,1,1,16,198,3,18,198,3,38,39,40,38.79,1.82,0,43,27,43,105,217,2,122,0,210,7,0,36,31,63,34,33,1,2,6,0,11,0,0,0,0,0,127,92,0,0,0,0,0,16,187,16,2977.5,3285,3592.5,3267.81,513.34,11,174,28,2,213,9.16,0.76,5,214,64,0,0,15,49,0,7,21,3,18,34,30,6,0,2,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9982,NA,82.7039274924471,5.55893337965778,0,0,0,9.1324200913242,9.1324200913242,0,9.1324200913242
2015,"MUNICIPIO","1715002",4113,3770,1965,1805,1082,1843,845,516,903,386,"0,661","0,699","0,664","0,724",55,0,53,1,16,13,6,12,5,2,0,0,54,19,22,30.5,24.87,7.13,0,0,0,0,2,7,3,2,0,50,0,15,40,25,30,55,0,0,0,2,7,40,6,9,40,6,38,39,40,38.8,2.58,0,12,1,9,32,55,0,34,0,54,1,0,15,7,13,3,8,0,1,0,0,8,0,0,0,0,0,24,31,0,0,0,0,0,3,51,1,3043,3242,3471,3244.71,426.54,4,43,7,1,54,9.56,0.94,0,55,21,0,0,3,18,0,5,7,2,4,9,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2480,NA,60.9080841638981,5.10576221735959,0,0,0,0,0,0,0
2015,"MUNICIPIO","1715101",4158,3762,1921,1841,1192,1892,678,609,902,330,"0,639","0,699","0,664","0,724",74,0,67,1,17,20,19,12,4,1,0,0,73,20,24,28.75,24.85,5.88,0,0,0,0,2,6,4,8,0,62,0,18,56,18,56,71,3,0,1,0,11,62,0,12,62,0,38,39,40,38.49,2.68,0,23,14,12,24,72,2,40,0,72,2,0,8,4,19,11,18,2,0,3,0,9,0,0,0,0,0,38,36,0,0,0,0,0,10,63,1,2817.5,3210,3553.75,3112.05,624.05,9,58,4,1,72,9.64,0.71,1,72,28,0,0,4,24,0,1,6,6,11,14,14,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3361,NA,82.039911308204,6.73400673400673,0,0,0,0,0,0,27.027027027027
2015,"MUNICIPIO","1715150",2351,2286,1180,1106,603,1245,438,287,611,208,"0,699","0,699","0,664","0,724",20,0,19,0,6,4,4,5,1,0,0,0,20,18.75,24.5,31,24.8,6.65,0,0,0,0,1,4,6,1,0,13,0,10,10,7,13,20,0,0,0,0,0,20,0,0,20,0,38.75,39,40,39.2,1.06,0,6,0,3,11,20,0,9,0,19,0,0,4,3,8,0,4,0,0,0,0,0,0,0,0,0,0,8,12,0,0,0,0,0,1,18,1,2833.75,3312.5,3502.5,3238.05,474.25,3,15,2,0,20,9.45,0.6,0,20,12,0,0,0,12,0,2,5,1,4,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1747,NA,32.7332242225859,5.10421097405359,0,0,0,0,0,0,0
2015,"MUNICIPIO","1715259",2650,2457,1277,1180,878,1217,362,445,570,165,"0,596","0,699","0,664","0,724",35,0,30,2,9,9,7,5,2,1,0,0,33,19,23,28,24.09,6.59,0,0,0,0,0,2,4,0,0,31,0,16,19,15,20,35,0,0,0,0,2,31,1,2,31,1,38,39,40,38.88,1.53,0,9,4,3,14,35,0,16,0,33,1,1,12,3,6,4,6,0,1,0,1,1,0,0,0,0,0,19,16,0,0,0,0,0,2,32,1,2995,3205,3595,3223.37,513.93,2,29,3,0,35,9.69,0.53,0,35,10,0,0,1,9,1,2,5,1,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1897,NA,61.4035087719298,3.77358490566038,0,0,0,0,0,0,0
2015,"MUNICIPIO","1715507",1098,1037,552,485,321,519,197,154,239,92,"0,675","0,699","0,664","0,724",17,0,14,0,5,2,6,2,2,0,0,0,17,18,25,27,24.59,6.38,0,0,0,0,2,2,2,0,0,15,0,2,15,7,10,17,0,0,0,0,3,11,3,3,11,3,38,39,40,39,2.37,0,1,1,1,13,17,0,12,0,17,0,0,4,3,4,2,1,0,0,0,0,3,0,0,0,0,0,6,11,0,0,0,0,0,1,16,0,2922,3120,3566,3161.47,431.18,1,14,1,0,17,9.71,0.59,0,16,6,0,0,2,4,0,1,1,0,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,860,NA,71.1297071129707,5.46448087431694,0,0,0,0,0,0,0
2015,"MUNICIPIO","1715705",5651,4954,2659,2295,1634,2431,889,825,1108,362,"0,571","0,699","0,664","0,724",48,0,40,1,18,12,7,7,2,1,0,0,47,18,22.5,28,23.23,6.75,0,0,0,0,1,2,1,2,0,44,0,34,13,16,32,46,2,0,0,0,2,43,2,2,43,2,38,38,39,38.57,1.36,0,10,5,11,21,48,0,28,0,46,1,1,9,4,15,7,7,0,0,2,1,2,0,0,0,0,0,24,24,0,0,0,0,0,2,42,4,2905,3157.5,3515,3245.83,562.82,4,34,7,0,45,9.24,0.65,0,48,28,0,0,8,20,2,3,9,2,4,20,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2155,NA,43.3212996389892,4.95487524331977,0,0,0,0,0,0,0
2015,"MUNICIPIO","1715754",7645,7339,3704,3635,1909,3929,1501,954,1982,699,"0,673","0,699","0,664","0,724",79,0,56,2,18,20,17,17,4,1,0,0,77,19.5,24,30.5,24.95,6.58,0,0,0,0,1,3,10,3,1,57,0,24,54,24,55,74,2,0,0,0,13,58,3,13,58,3,37,39,40,38.21,2.33,0,18,7,4,43,75,4,33,0,71,3,0,12,5,15,4,20,0,1,5,0,7,0,0,0,0,0,42,37,0,0,0,0,0,5,69,5,2897,3350,3638,3244.28,572.4,3,50,11,0,79,9.72,0.58,0,74,31,0,0,5,26,1,3,8,4,10,15,16,3,0,2,2,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7520,NA,39.8587285570131,4.05493786788751,1265.82278481013,50.4540867810293,0,25.3164556962025,25.3164556962025,0,25.3164556962025
2015,"MUNICIPIO","1716109",49076,44417,22113,22304,11457,25855,7105,5625,13119,3560,"0,764","0,699","0,664","0,724",860,0,815,10,164,231,224,143,71,17,0,0,850,20,25,30,25.5,6.44,1,0,0,0,57,91,159,20,2,677,0,151,709,319,541,854,6,0,4,11,78,714,52,93,714,52,38,39,40,38.75,2.32,0,169,52,67,560,200,660,413,0,822,35,2,179,84,204,62,207,15,19,5,2,81,0,0,0,0,0,420,440,0,0,0,0,0,59,751,50,2945.75,3280,3590.5,3246.4,537.51,48,672,111,8,848,9.61,0.83,7,852,261,0,0,57,204,8,43,58,27,68,144,117,18,0,10,9,1,5,0,6,0,0,3,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,49071,5462,65.5537769647077,5.31828184856141,116.279069767442,7.62253220519857,7.62253220519857,11.6279069767442,10.4651162790698,1.16279069767442,17.4418604651163
2015,"MUNICIPIO","1716208",10573,10338,5444,4894,3253,5163,1922,1551,2446,897,"0,595","0,699","0,664","0,724",153,0,103,0,37,42,40,25,8,1,0,0,153,20,24,29,24.62,6.13,0,0,0,0,4,10,6,18,0,124,0,50,81,41,112,147,6,0,1,2,17,124,4,20,124,4,38,39,40,38.51,2.3,0,49,19,22,49,107,46,90,0,140,8,1,19,13,48,16,23,2,3,6,1,13,0,0,0,0,0,73,80,0,0,0,0,0,13,128,12,2925,3234,3535,3206.8,618.58,11,109,18,1,148,9.61,0.77,2,144,51,0,0,10,41,1,11,17,2,10,33,18,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6690,NA,62.551103843009,4.82360730161733,0,0,0,6.5359477124183,6.5359477124183,0,6.5359477124183
2015,"MUNICIPIO","1716307",4814,4588,2459,2129,1354,2408,826,640,1143,346,"0,661","0,699","0,664","0,724",59,0,51,0,13,18,12,13,2,1,0,0,59,20.5,23,30,24.76,5.84,0,0,0,0,2,9,5,4,1,47,0,37,22,16,43,59,0,0,0,1,2,53,2,3,53,2,38,39,40,38.79,1.77,0,14,9,14,21,59,0,33,0,56,2,0,9,6,19,5,14,1,1,0,0,2,0,0,0,0,0,34,25,0,0,0,0,0,3,52,4,2942.5,3340,3552.5,3272.88,486.43,3,46,8,0,58,9.45,0.6,0,56,19,0,0,3,16,0,4,8,0,4,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,NA,51.6185476815398,3.94682176983797,0,0,0,0,0,0,0
2015,"MUNICIPIO","1716307",4814,4588,2459,2129,1354,2408,826,640,1143,346,"0,574","0,699","0,664","0,724",59,0,51,0,13,18,12,13,2,1,0,0,59,20.5,23,30,24.76,5.84,0,0,0,0,2,9,5,4,1,47,0,37,22,16,43,59,0,0,0,1,2,53,2,3,53,2,38,39,40,38.79,1.77,0,14,9,14,21,59,0,33,0,56,2,0,9,6,19,5,14,1,1,0,0,2,0,0,0,0,0,34,25,0,0,0,0,0,3,52,4,2942.5,3340,3552.5,3272.88,486.43,3,46,8,0,58,9.45,0.6,0,56,19,0,0,3,16,0,4,8,0,4,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3030,NA,51.6185476815398,3.94682176983797,0,0,0,0,0,0,0
2015,"MUNICIPIO","1716505",12900,11539,5969,5570,3155,6589,1795,1567,3115,888,"0,732","0,699","0,664","0,724",279,0,252,6,73,77,61,42,16,4,0,0,273,19,23,29,24.2,6.44,1,0,0,0,9,28,23,4,2,242,1,162,114,114,165,272,6,0,0,7,33,218,15,40,218,15,38,39,39,38.33,2.39,0,86,46,37,105,53,226,87,0,270,9,0,68,28,56,15,58,2,6,6,0,34,0,0,0,0,0,156,123,0,0,0,0,0,22,239,18,2964,3220,3484,3199.91,583.61,18,214,31,1,278,8.87,0.66,3,275,72,0,0,8,64,0,4,28,7,25,36,36,8,0,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,89.5666131621188,5.58139534883721,0,0,0,7.16845878136201,7.16845878136201,0,7.16845878136201
2015,"MUNICIPIO","1716604",11340,10384,5427,4957,2898,5381,2105,1427,2561,969,"0,674","0,699","0,664","0,724",128,0,113,0,36,38,29,12,13,0,0,0,128,19,23,28,24.14,6.26,1,0,0,0,3,17,9,11,1,105,0,36,90,42,86,128,0,1,0,1,15,93,12,17,93,12,38,39,40,38.72,2.8,0,34,7,14,65,125,3,58,0,125,3,0,25,8,33,12,24,0,3,0,0,17,0,0,0,0,0,48,80,0,0,0,0,0,9,114,5,2976,3270,3582.5,3240.47,511.22,7,97,15,3,125,9.75,1.03,0,128,47,0,0,11,36,0,7,11,4,14,32,14,4,0,2,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6485,1342,49.9804763764155,4.14462081128748,0,0,0,15.625,7.8125,7.8125,15.625
2015,"MUNICIPIO","1716653",5381,5054,2667,2387,1495,2648,911,709,1258,420,"0,627","0,699","0,664","0,724",61,0,54,1,14,19,11,13,2,0,0,1,59,20,24,30,24.74,6.64,0,0,0,0,2,10,9,0,0,51,0,21,40,22,39,61,0,0,0,0,4,51,4,4,51,4,38,39,40,39.07,1.98,0,11,7,11,30,60,1,22,0,59,1,0,16,4,13,6,15,1,0,0,0,3,0,0,0,0,0,33,28,0,0,0,0,0,7,53,1,2986,3274,3540,3195.08,460.16,7,44,5,0,61,9.34,0.81,1,59,23,0,0,3,20,0,6,8,0,6,13,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2527,NA,48.489666136725,4.27429845753577,0,0,0,0,0,0,16.3934426229508
2015,"MUNICIPIO","1716703",8522,8611,4368,4243,2232,4612,1767,1128,2272,843,"0,671","0,699","0,664","0,724",116,0,110,5,26,37,26,9,11,2,0,0,111,19,23,28,24.11,6.7,0,0,0,0,6,10,12,0,0,102,0,26,87,51,65,116,0,0,1,1,14,96,4,16,96,4,38,39,40,38.51,2.31,0,21,21,15,59,113,3,38,0,114,2,0,31,16,19,9,23,2,0,0,0,16,0,0,0,0,0,52,64,0,0,0,0,0,5,103,8,2996.5,3330,3667,3318.75,478,4,91,20,1,114,9.22,0.85,1,115,66,0,0,9,57,1,8,19,9,20,40,26,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7389,NA,51.056338028169,7.74466087772823,0,0,0,0,0,0,8.62068965517241
2015,"MUNICIPIO","1717008",4547,4506,2385,2121,1349,2287,870,650,1069,402,"0,605","0,699","0,664","0,724",68,0,58,0,11,23,15,11,5,3,0,0,68,21,24.5,30.25,26.09,6.46,1,0,0,0,0,4,4,3,0,60,0,14,54,10,58,68,0,0,0,1,3,62,1,4,62,1,38,39,40,39.04,1.8,0,20,1,4,41,65,3,31,0,62,4,0,6,3,20,10,19,1,3,0,0,3,0,0,0,0,0,30,38,0,0,0,0,0,4,58,6,3033.75,3297.5,3714.25,3326.12,457.54,4,52,10,1,67,9.66,1.17,0,65,17,0,0,5,12,2,0,3,2,5,9,8,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2984,NA,63.6108512628625,3.73872883219705,0,0,0,14.7058823529412,14.7058823529412,0,14.7058823529412
2015,"MUNICIPIO","1717206",3031,2920,1626,1294,824,1517,579,371,690,233,"0,621","0,699","0,664","0,724",32,0,29,0,8,11,5,4,4,0,0,0,32,19.5,22.5,29.25,24.56,6.81,0,0,0,0,0,1,2,1,0,29,0,24,8,11,21,30,2,0,0,0,3,29,0,3,29,0,38,39,40,38.88,1.58,0,10,4,5,13,31,1,15,0,30,1,0,7,4,5,5,7,0,0,2,0,1,0,0,0,0,0,14,18,0,0,0,0,0,3,29,0,3142.5,3305,3518.75,3285,450.32,1,25,4,1,30,8.94,0.93,0,32,3,0,0,2,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1162,NA,46.3768115942029,0.989772352358957,0,0,0,0,0,0,0
2015,"MUNICIPIO","1717503",7357,6694,3526,3168,1939,3433,1322,933,1647,588,"0,65","0,699","0,664","0,724",74,0,71,0,12,29,16,13,4,0,0,0,74,21,24,28.75,24.7,5.42,0,0,0,0,0,6,11,3,1,57,0,15,59,29,45,74,0,1,0,2,4,65,2,7,65,2,38,39,40,38.42,2.85,0,9,8,11,44,72,2,40,0,70,1,1,15,8,19,7,14,1,0,0,1,7,0,0,0,0,0,41,33,0,0,0,0,0,5,67,2,3068.5,3293,3635.5,3246.92,550.86,4,59,8,0,74,9.76,0.46,0,74,31,0,0,3,28,2,6,12,1,7,23,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4101,NA,44.9301760777171,4.21367405192334,0,0,0,0,0,0,0
2015,"MUNICIPIO","1717800",4649,4544,2405,2139,1341,2196,1007,656,996,487,"0,603","0,699","0,664","0,724",56,0,52,1,17,16,9,8,4,1,0,0,55,19,23,29,24.18,6.66,1,0,0,0,1,2,2,1,0,53,0,19,37,20,36,55,1,0,0,0,2,52,0,2,52,0,38,39,40,39.02,1.37,0,21,2,4,27,56,0,27,0,55,1,0,11,4,18,6,11,1,0,1,0,2,0,0,0,0,0,31,25,0,0,0,0,0,3,47,6,2858.75,3212.5,3510,3179.96,649.21,7,39,7,0,56,9.68,0.58,0,56,21,0,0,2,19,0,1,9,1,8,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,NA,56.2248995983936,4.51710045171004,0,0,0,0,0,0,0
2015,"MUNICIPIO","1717909",7793,7180,3879,3301,2193,3647,1340,1056,1630,615,"0,624","0,699","0,664","0,724",112,0,98,1,21,36,25,22,6,1,0,0,111,20.75,24,30,25.37,5.96,4,0,0,0,2,5,8,8,1,91,0,32,80,27,85,110,2,0,0,2,9,93,7,11,93,7,38,39,40,38.74,2.21,0,38,5,6,60,107,5,66,0,110,2,0,10,14,37,16,19,0,2,2,0,11,0,0,0,0,0,62,50,0,0,0,0,0,6,97,9,2875,3210,3515,3218.22,471.18,8,83,15,0,110,9.82,0.45,1,109,39,0,0,5,34,0,4,14,6,10,26,13,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4862,NA,68.7116564417178,5.00449121006031,0,0,0,8.92857142857143,0,8.92857142857143,8.92857142857143
2015,"MUNICIPIO","1718006",3039,2796,1431,1365,899,1381,516,453,672,240,"0,645","0,699","0,664","0,724",47,0,44,0,13,9,12,9,2,1,1,0,47,19,25,30,25.49,7.17,0,0,0,0,1,6,3,7,0,37,0,13,34,16,31,45,2,0,0,0,5,41,1,5,41,1,38,39,40,38.57,2.12,0,14,5,8,18,47,0,29,0,41,6,0,7,6,10,3,11,1,4,2,0,3,0,0,0,0,0,21,26,0,0,0,0,0,2,43,2,2870,3110,3467.5,3184.45,492.34,6,32,7,1,46,9.53,1.02,0,47,10,0,0,1,9,2,1,4,1,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2064,NA,69.9404761904762,3.29055610398157,0,0,0,0,0,0,0
